cell_type,n_neurons,entropy,dominant_nt,dominant_frac,p_ACH,p_GABA,p_GLUT,p_DA,p_SER,p_OCT,p_fast_transmitters,is_seed,already_name_matched,literature_confirmed,entropy_z,js_histamine_blindspot,js_ORN_SER_confusion,js_Dm_GLUT_confusion,best_pattern_heuristic,best_js_heuristic,pattern_threshold_heuristic,in_neighborhood_heuristic,best_pattern_calibrated,best_js_calibrated,best_p_calibrated,best_q_calibrated,significant,q_Dm_GLUT_confusion,q_ORN_SER_confusion,q_histamine_blindspot,p_Dm_GLUT_confusion,p_ORN_SER_confusion,p_histamine_blindspot,matched_patterns,entropy_p_value,entropy_z_reconstructed,entropy_q_value,entropy_channel_significant,best_pattern,best_js,in_neighborhood,is_novel_candidate,gt_verified_nt,gt_agrees_with_pattern
Tm5d,285,0.1663370470467064,GLUT,0.975438596491228,0.0,0.02456140350877193,0.9754385964912281,0.0,0.0,0.0,1.0,False,False,False,-12.90983265113057,0.2992315003091349,0.9643810582383493,0.3260117739479693,histamine_blindspot,0.2992315003091349,0.24906688471870347,False,Dm_GLUT_confusion,0.3260117739479693,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9930174795411187,0.4520562064842776,,1.0,-13.212235249522974,1.0,False,Dm_GLUT_confusion,0.3260117739479693,False,False,GLUT,True
C2,1067,0.6585210121699702,GABA,0.8444236176194939,0.14995313964386128,0.8444236176194939,0.005623242736644799,0.0,0.0,0.0,1.0,False,False,False,-13.118055941167972,0.2765626044547435,0.6017296158789651,0.12757642092690538,Dm_GLUT_confusion,0.12757642092690538,0.12,False,Dm_GLUT_confusion,0.12757642092690538,0.2875421803592305,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.2875421803592305,0.8836904431953193,0.4416359988222781,,1.0,-13.248731269764106,1.0,False,Dm_GLUT_confusion,0.12757642092690538,False,False,GABA,False
Pm01,239,0.0390817549795327,GABA,0.99581589958159,0.0041841004184100415,0.99581589958159,0.0,0.0,0.0,0.0,1.0,False,False,False,-13.948647435605425,0.39380093329906257,0.8258683086436953,0.0719913362163963,Dm_GLUT_confusion,0.0719913362163963,0.12,True,Dm_GLUT_confusion,0.0719913362163963,0.2831846503347859,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.2831846503347859,0.9055909801479989,0.44686246085331227,,1.0,-13.651312542007572,1.0,False,Dm_GLUT_confusion,0.0719913362163963,False,False,GABA,False
Sm07,310,0.1123802766808458,GABA,0.9870967741935484,0.0064516129032258064,0.9870967741935484,0.0064516129032258064,0.0,0.0,0.0,1.0,False,False,False,-14.37995503289143,0.36604623286613513,0.8188421289211933,0.05708311729842514,Dm_GLUT_confusion,0.05708311729842514,0.12,True,Dm_GLUT_confusion,0.05708311729842514,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.9189062432703722,0.44686246085331227,,1.0,-14.661082000476517,1.0,False,Dm_GLUT_confusion,0.05708311729842514,False,False,,
TmY15,254,-0.0,GABA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-14.767851335569132,0.4065830134715794,0.8430007575133767,0.07010458174424741,Dm_GLUT_confusion,0.07010458174424741,0.12,True,Dm_GLUT_confusion,0.07010458174424741,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.913795122983393,0.44686246085331227,,1.0,-14.630442620397952,1.0,False,Dm_GLUT_confusion,0.07010458174424741,False,False,GABA,False
Dm3q,622,0.3861116724709728,GLUT,0.932475884244373,0.003215434083601286,0.06270096463022508,0.932475884244373,0.0,0.0,0.001607717041800643,0.9983922829581994,False,False,False,-15.15864871032434,0.23204131355234808,0.9271273868328164,0.26198014943333114,histamine_blindspot,0.23204131355234808,0.24906688471870347,True,Dm_GLUT_confusion,0.26198014943333114,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9924345740360158,0.4520562064842776,,1.0,-15.473813212511656,1.0,False,Dm_GLUT_confusion,0.26198014943333114,False,False,GLUT,True
Mi9,1193,0.6046549048915433,GLUT,0.8549874266554903,0.0008382229673093043,0.14417435037720033,0.8549874266554903,0.0,0.0,0.0,1.0,False,False,False,-15.537804471230023,0.17258625781801273,0.9103879433922893,0.16860451596371384,Dm_GLUT_confusion,0.16860451596371384,0.12,False,Dm_GLUT_confusion,0.16860451596371384,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.990417619149629,0.4520562064842776,,1.0,-15.586748806548414,1.0,False,Dm_GLUT_confusion,0.16860451596371384,False,False,GLUT,True
Tm5e,414,0.1677101119629532,GLUT,0.9782608695652174,0.004830917874396135,0.016908212560386472,0.9782608695652174,0.0,0.0,0.0,1.0,False,False,False,-15.74444178072143,0.2995557840093258,0.9521310905104106,0.34409605194712617,histamine_blindspot,0.2995557840093258,0.24906688471870347,False,Dm_GLUT_confusion,0.34409605194712617,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9935601159986623,0.4520562064842776,,1.0,-16.03077083643772,1.0,False,Dm_GLUT_confusion,0.34409605194712617,False,False,GLUT,True
Dm3p,681,0.355593725736809,GLUT,0.9353891336270193,0.0014684287812041115,0.0631424375917768,0.9353891336270191,0.0,0.0,0.0,1.0,False,False,False,-16.584894854589823,0.23964874139150089,0.9336498257543109,0.260479685778374,histamine_blindspot,0.23964874139150089,0.24906688471870347,True,Dm_GLUT_confusion,0.260479685778374,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9924345740360158,0.4520562064842776,,1.0,-16.691489018876705,1.0,False,Dm_GLUT_confusion,0.260479685778374,False,False,GLUT,True
Tm5c,533,0.2234183481482849,GLUT,0.9662288930581614,0.001876172607879925,0.03189493433395872,0.9662288930581614,0.0,0.0,0.0,1.0,False,False,False,-17.82621726235992,0.28021566874492887,0.9497748880887366,0.3118936883745742,histamine_blindspot,0.28021566874492887,0.24906688471870347,False,Dm_GLUT_confusion,0.3118936883745742,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9924345740360158,0.4520562064842776,,1.0,-17.243785582995603,1.0,False,Dm_GLUT_confusion,0.3118936883745742,False,False,,
Dm10,479,0.0696495721898393,GABA,0.9916492693110648,0.008350730688935281,0.9916492693110647,0.0,0.0,0.0,0.0,1.0,False,False,False,-18.2957390301824,0.3851547195152094,0.8129444938544814,0.07387607692517603,Dm_GLUT_confusion,0.07387607692517603,0.12,True,Dm_GLUT_confusion,0.07387607692517603,0.2831846503347859,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.2831846503347859,0.8967000008519931,0.44686246085331227,,1.0,-18.805265883724974,1.0,False,Dm_GLUT_confusion,0.07387607692517603,False,False,GABA,False
TmY5a,1151,0.0993154929733503,GLUT,0.9887054735013032,0.0034752389226759338,0.007819287576020852,0.9887054735013032,0.0,0.0,0.0,1.0,False,False,False,-29.048631494213836,0.32323219482312204,0.9680911727539567,0.36724386419653854,histamine_blindspot,0.32323219482312204,0.24906688471870347,False,Dm_GLUT_confusion,0.36724386419653854,0.33038679721543207,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.33038679721543207,0.9953751741491241,0.4520562064842776,,1.0,-28.86345530325553,1.0,False,Dm_GLUT_confusion,0.36724386419653854,False,False,GLUT,True
C3,1502,0.0401765858855493,GABA,0.996005326231691,0.003328894806924101,0.996005326231691,0.0006657789613848203,0.0,0.0,0.0,1.0,False,False,False,-33.58545271756542,0.39242889780995616,0.8288491903016169,0.06887913570043125,Dm_GLUT_confusion,0.06887913570043125,0.12,True,Dm_GLUT_confusion,0.06887913570043125,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.9083996358376365,0.44686246085331227,,1.0,-34.6640932455651,1.0,False,Dm_GLUT_confusion,0.06887913570043125,False,False,GABA,False
Mi4,1526,0.0144394344231132,GABA,0.9986893840104848,0.001310615989515072,0.9986893840104849,0.0,0.0,0.0,0.0,1.0,False,False,False,-35.434506180158465,0.40149059830110473,0.8365396041661304,0.0706949510497754,Dm_GLUT_confusion,0.0706949510497754,0.12,True,Dm_GLUT_confusion,0.0706949510497754,0.27881383515782765,0.9353203695817162,False,0.9353203695817162,0.9999999531006136,0.9380801404398125,0.27881383515782765,0.9111337715127963,0.44686246085331227,,1.0,-36.163866951451624,1.0,False,Dm_GLUT_confusion,0.0706949510497754,False,False,GABA,False
AN_GNG_175,23,1.0676111603502405,ACH,0.7391304347826086,0.7391304347826086,0.0,0.08695652173913043,0.0,0.17391304347826086,0.0,0.826086956521739,False,False,False,-0.0347024402785745,0.07201835946511234,0.1442508301051852,0.8349929431453216,histamine_blindspot,0.07201835946511234,0.24906688471870347,True,histamine_blindspot,0.07201835946511234,0.07900835350188407,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9660414895312999,0.7574137034814337,0.07900835350188407,,0.5816209189540523,-0.03342730955255997,1.0,False,histamine_blindspot,0.07201835946511234,False,False,,
MeTu2b,28,0.9591963191047148,ACH,0.75,0.75,0.21428571428571427,0.0,0.03571428571428571,0.0,0.0,0.9642857142857143,False,False,False,-0.555751518578751,0.17150443363569856,0.3128894807485752,0.6117273981786941,histamine_blindspot,0.17150443363569856,0.24906688471870347,True,histamine_blindspot,0.17150443363569856,0.9237916550307448,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.950298583802742,0.9998012336013513,0.9237916550307448,,0.7346132693365331,-0.5810378677549785,1.0,False,histamine_blindspot,0.17150443363569856,False,False,,
PFR,22,0.9373012413074896,DA,0.7727272727272727,0.0,0.0,0.045454545454545456,0.7727272727272727,0.18181818181818182,0.0,0.045454545454545456,False,False,False,-0.5671376657009923,0.8500223933154729,0.6340014304156516,0.8940064082928347,ORN_SER_confusion,0.6340014304156516,0.12,False,histamine_blindspot,0.8500223933154729,0.1502780179244101,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.42779353544478693,0.19996787887333922,0.1502780179244101,,0.7510124493775311,-0.5041849132542549,1.0,False,histamine_blindspot,0.8500223933154729,False,False,,
PFNp,158,1.0198220093446957,ACH,0.689873417721519,0.689873417721519,0.0,0.0,0.2848101265822785,0.02531645569620253,0.0,0.689873417721519,False,False,False,-1.4023691853413054,0.2295945635813721,0.3615646101584936,0.9999999999963932,histamine_blindspot,0.2295945635813721,0.24906688471870347,True,histamine_blindspot,0.2295945635813721,0.9343782438199388,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9479736821128707,0.9998012336013513,0.9343782438199388,,0.9071546422678866,-1.3792753476838153,1.0,False,histamine_blindspot,0.2295945635813721,False,False,ACH,False
JO-F,43,0.8454801825506668,ACH,0.7906976744186046,0.7906976744186046,0.0,0.023255813953488372,0.0,0.18604651162790697,0.0,0.813953488372093,False,False,False,-1.450273459490128,0.10622618655730169,0.11509166548952107,0.9349676036015748,histamine_blindspot,0.10622618655730169,0.24906688471870347,True,histamine_blindspot,0.10622618655730169,0.25650027660851693,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9660414895312999,0.9995810383390635,0.25650027660851693,,0.9208539573021349,-1.4296930778607286,1.0,False,histamine_blindspot,0.10622618655730169,False,False,,
ORN_DC1,22,0.5746356978376794,ACH,0.8636363636363636,0.8636363636363636,0.0,0.0,0.0,0.13636363636363635,0.0,0.8636363636363636,False,False,False,-1.9651139022812811,0.12219611317534079,0.14049638089074346,0.9999999999971145,histamine_blindspot,0.12219611317534079,0.24906688471870347,True,histamine_blindspot,0.12219611317534079,0.9380801404398125,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9406801333829312,0.9997625949854835,0.9380801404398125,,0.9617019149042548,-1.8764806190413834,1.0,False,histamine_blindspot,0.12219611317534079,False,False,ACH,False
T1,296,1.0255166818306294,ACH,0.5912162162162162,0.5912162162162162,0.40202702702702703,0.006756756756756757,0.0,0.0,0.0,1.0,False,False,False,-2.023024980382212,0.2217250884783783,0.35105518659148566,0.40894826209556134,histamine_blindspot,0.2217250884783783,0.24906688471870347,True,histamine_blindspot,0.2217250884783783,0.1079757896756286,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9479736821128707,0.9998128088968826,0.1079757896756286,,0.9710014499275036,-1.9341515333602552,1.0,False,histamine_blindspot,0.2217250884783783,False,False,,
SA_DMT_DMetaN_12,23,0.5131851787372753,ACH,0.9130434782608696,0.9130434782608695,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.9565217391304347,False,False,False,-2.1323794625443715,0.03724986547612613,0.2512816370814698,0.8972926424305031,histamine_blindspot,0.03724986547612613,0.24906688471870347,True,histamine_blindspot,0.03724986547612613,0.23730035933940752,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9660414895312999,0.9998128088968826,0.23730035933940752,,0.984150792460377,-2.1908475701648293,1.0,False,histamine_blindspot,0.03724986547612613,False,False,,
LB3,84,0.8142271109873961,ACH,0.8333333333333334,0.8333333333333334,0.0,0.07142857142857142,0.0,0.09523809523809523,0.0,0.9047619047619048,False,False,False,-2.536916061209065,0.04167126143638281,0.19852417395943023,0.8552055203021038,histamine_blindspot,0.04167126143638281,0.24906688471870347,True,histamine_blindspot,0.04167126143638281,0.07900835350188407,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9660414895312999,0.99978902637495,0.07900835350188407,,0.9896005199740013,-2.4051149323230145,1.0,False,histamine_blindspot,0.04167126143638281,False,False,,
hDeltaJ,28,0.4912373418243331,ACH,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,0.10714285714285714,0.0,0.8928571428571429,False,False,False,-2.55673590669779,0.11090145362322391,0.16488074808565445,0.9999999999971145,histamine_blindspot,0.11090145362322391,0.24906688471870347,True,histamine_blindspot,0.11090145362322391,0.9356281481189046,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9406801333829312,0.99977615723447,0.9356281481189046,,0.992200389980501,-2.596637197647035,1.0,False,histamine_blindspot,0.11090145362322391,False,False,,
ORN_VM6m,24,0.2498822928331854,ACH,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,1.0,False,False,False,-3.252068822893611,0.08909270220039282,0.2976095338054866,0.8780136656669967,histamine_blindspot,0.08909270220039282,0.24906688471870347,True,histamine_blindspot,0.08909270220039282,0.9251730412514942,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.956954445212031,0.9998237810729825,0.9251730412514942,,0.99950002499875,-3.289196510908286,1.0,False,histamine_blindspot,0.08909270220039282,False,False,ACH,False
ORN_VM2,32,0.3372900666170139,ACH,0.9375,0.9375,0.0,0.0,0.0,0.0625,0.0,0.9375,False,False,False,-3.254414524639885,0.09595253941382031,0.2124604937589694,0.9999999999971145,histamine_blindspot,0.09595253941382031,0.24906688471870347,True,histamine_blindspot,0.09595253941382031,0.9343782438199388,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9406801333829312,0.9998012336013513,0.9343782438199388,,0.999550022498875,-3.5252287217977685,1.0,False,histamine_blindspot,0.09595253941382031,False,False,ACH,False
Tm40,23,0.2580186686648155,ACH,0.9565217391304348,0.9565217391304348,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,False,False,False,-3.300656411107137,0.08944838054996833,0.2970421368266451,0.8740129628498476,histamine_blindspot,0.08944838054996833,0.24906688471870347,True,histamine_blindspot,0.08944838054996833,0.9251730412514942,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.956954445212031,0.9998237810729825,0.9251730412514942,,0.9990000499975001,-3.183768928320704,1.0,False,histamine_blindspot,0.08944838054996833,False,False,,
ORN_VA1d,66,0.6136190195993708,ACH,0.8484848484848485,0.8484848484848485,0.0,0.0,0.0,0.15151515151515152,0.0,0.8484848484848485,False,False,False,-3.480505083783185,0.12838925571226786,0.12940025167804764,0.9999999999971146,histamine_blindspot,0.12838925571226786,0.24906688471870347,True,histamine_blindspot,0.12838925571226786,0.9380801404398125,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9406801333829312,0.9997625949854835,0.9380801404398125,,0.9988500574971252,-3.398041584625185,1.0,False,histamine_blindspot,0.12838925571226786,False,False,ACH,False
FC2B,26,0.2351933818192414,ACH,0.9615384615384616,0.9615384615384616,0.0,0.0,0.0,0.038461538461538464,0.0,0.9615384615384616,False,False,False,-3.5174422739165827,0.08998156365933885,0.24615660321179897,0.9999999999971146,histamine_blindspot,0.08998156365933885,0.24906688471870347,True,histamine_blindspot,0.08998156365933885,0.9331122638016299,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9406801333829312,0.9998012336013513,0.9331122638016299,,0.9998000099995,-3.497959244943182,1.0,False,histamine_blindspot,0.08998156365933885,False,False,,
ORN_DA2,30,0.2108423003185321,ACH,0.9666666666666668,0.9666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.9666666666666667,False,False,False,-3.7481835547378015,0.08906371769890763,0.2544881768229346,0.9999999999971145,histamine_blindspot,0.08906371769890763,0.24906688471870347,True,histamine_blindspot,0.08906371769890763,0.9318301053437266,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9514411069189075,0.9998128088968826,0.9318301053437266,,1.0,-3.9482652981486193,1.0,False,histamine_blindspot,0.08906371769890763,False,False,ACH,False
hDeltaC,20,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-3.765818724262189,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-3.819433163058734,1.0,False,histamine_blindspot,0.09682513359413968,False,False,"ACH,SER",False
PEN_a/PEN1,20,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-3.7824235472071903,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-3.819433163058734,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
SMP018,21,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-3.782642040959961,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-3.9616743403484036,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
PEG,20,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-3.7885621939899417,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-3.819433163058734,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
SMP568,20,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-3.813529735689356,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-3.819433163058734,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
